,0,1,2
1236,1232,2600,175.0
1237,1342,2483,123.0
1238,684,2393,1095.0
1239,1579,3161,37.0
1240,1866,447,151.0
1241,1315,1195,392.0
1242,1341,339,83.0
1243,1663,3680,241.0
1244,187,117,332.0
1245,496,182,329.0
1246,770,2159,79.0
1247,592,445,38.0
1248,711,899,300.0
1249,1780,3775,479.0
1250,1006,1348,37.0
1251,1236,590,685.0
1252,61,891,60.0
1253,1855,785,278.0
1254,1856,903,59.0
1255,1881,2792,79.0
1256,1864,3780,407.0
1257,1429,4082,727.0
1258,822,104,285.0
1259,1656,246,1162.0
1260,262,340,217.0
1261,655,168,458.0
1262,82,324,128.0
1263,1676,1310,172.0
1264,1204,1863,14.0
1265,155,509,2031.0
1266,1252,1062,628.0
1267,559,218,298.0
1268,204,940,9.0
1269,651,2788,3011.0
1270,928,905,56.0
1271,1086,275,129.0
1272,1369,107,276.0
1273,1599,2546,37.0
1274,657,1070,33.0
1275,840,184,898.0
1276,394,45,284.0
1277,1549,280,441.0
1278,1783,2879,81.0
1279,1743,682,18.0
1280,737,293,398.0
1281,1556,1412,25.0
1282,907,1484,167.0
1283,1437,582,380.0
1284,513,217,359.0
1285,499,83,57.0
1286,606,1613,162.0
1287,1679,1545,112.0
1288,733,706,88.0
1289,408,1635,4856.0
1290,723,53,135.0
1291,529,2771,90.0
1292,978,1074,4043.0
1293,1830,726,245.0
1294,595,940,266.0
1295,484,91,2062.0
1296,575,1022,263.0
1297,524,373,176.0
1298,548,3005,258.0
1299,1296,1724,1480.0
1300,636,3542,499.0
1301,52,688,172.0
1302,428,304,93.0
1303,864,469,545.0
1304,1089,543,1637.0
1305,62,1218,144.0
1306,1627,1580,453.0
1307,646,979,255.0
1308,10,286,514.0
1309,588,338,145.0
1310,1427,967,305.0
1311,76,1454,14.0
1312,1335,198,1178.0
1313,98,1568,1027.0
1314,1353,261,63.0
1315,674,394,428.0
1316,1777,427,1335.0
1317,1534,162,103.0
1318,765,4047,2042.0
1319,239,74,130.0
1320,735,2794,392.0
1321,875,298,581.0
1322,1834,1065,228.0
1323,1627,2760,691.0
1324,778,396,197.0
1325,1078,2042,367.0
1326,1689,1520,1530.0
1327,1205,3606,200.0
1328,470,686,143.0
1329,1871,3639,102.0
1330,389,342,342.0
1331,1422,1282,180.0
1332,1064,1114,335.0
1333,1647,87,211.0
1334,742,1764,47.0
1335,1215,630,827.0
1336,85,1564,7.0
1337,881,4017,215.0
1338,515,535,959.0
1339,731,795,194.0
1340,1716,2035,200.0
1341,798,165,552.0
1342,263,2450,158.0
1343,954,1678,48.0
1344,441,3052,84.0
1345,100,1726,1754.0
1346,286,956,380.0
1347,322,2606,77.0
1348,944,4181,194.0
1349,1778,761,492.0
1350,1455,301,721.0
1351,712,324,383.0
1352,565,2329,46.0
1353,901,1125,439.0
1354,1071,1243,1514.0
1355,1040,51,134.0
1356,1459,4333,145.0
1357,882,126,70.0
1358,529,543,74.0
1359,1856,707,116.0
1360,1613,2614,170.0
1361,18,320,290.0
1362,73,227,3563.0
1363,418,1281,190.0
1364,1484,930,286.0
1365,56,1101,9.0
1366,1674,794,482.0
1367,809,2917,2859.0
1368,997,784,401.0
1369,542,2275,196.0
1370,530,385,949.0
1371,1400,1324,47.0
1372,523,118,241.0
1373,112,331,333.0
1374,322,3068,118.0
1375,167,2305,576.0
1376,556,594,1108.0
1377,778,461,447.0
1378,1096,1900,544.0
1379,164,2290,208.0
1380,1242,252,154.0
1381,593,168,292.0
1382,1087,1751,305.0
1383,1501,1853,261.0
1384,1783,336,60.0
1385,991,1688,405.0
1386,1517,2110,401.0
1387,1031,1072,64.0
1388,1304,1228,708.0
1389,305,283,470.0
1390,368,1523,59.0
1391,1781,1134,494.0
1392,1617,365,273.0
1393,434,242,539.0
1394,970,2102,345.0
1395,196,340,342.0
1396,1072,2891,543.0
1397,222,2330,356.0
1398,1447,559,572.0
1399,1106,1561,1302.0
1400,681,731,23.0
1401,1052,976,1040.0
1402,1690,369,166.0
1403,1036,990,233.0
1404,216,2189,3.0
1405,1494,2110,284.0
1406,1579,2334,56.0
1407,56,962,273.0
1408,473,2266,179.0
1409,1550,3093,272.0
1410,1078,2035,745.0
1411,440,96,559.0
1412,883,719,127.0
1413,1017,1696,1852.0
1414,542,533,182.0
1415,1130,2915,684.0
1416,268,282,110.0
1417,1822,275,726.0
1418,1349,656,27.0
1419,215,125,8.0
1420,979,1599,520.0
1421,902,1110,135.0
1422,844,8,762.0
1423,361,924,408.0
1424,1660,1307,5.0
1425,1170,1337,123.0
1426,993,2793,331.0
1427,1173,1705,1.0
1428,350,2392,92.0
1429,1028,990,1107.0
1430,1332,1816,448.0
1431,355,604,8565.0
1432,1632,4110,22.0
1433,795,3594,337.0
1434,215,382,15.0
1435,22,569,1999.0
1436,1780,3284,504.0
1437,1496,2223,180.0
1438,296,1266,378.0
1439,427,877,154.0
1440,497,1686,163.0
1441,881,2062,85.0
1442,621,257,452.0
1443,1832,117,1178.0
1444,1695,427,346.0
1445,1642,3742,1.0
1446,1566,2064,2987.0
1447,221,1860,300.0
1448,919,369,322.0
1449,855,3783,751.0
1450,1057,1772,4669.0
1451,1773,445,3386.0
1452,1683,249,705.0
1453,495,3448,19.0
1454,1327,523,2525.0
1455,758,275,6.0
1456,1126,1175,194.0
1457,596,272,3175.0
1458,1362,3311,1036.0
1459,1145,380,72.0
1460,1732,4329,111.0
1461,49,842,1214.0
1462,1028,1132,217.0
1463,716,87,1.0
1464,1628,1790,107.0
1465,862,2429,109.0
1466,994,1489,389.0
1467,966,1455,1362.0
1468,562,2792,3036.0
1469,1380,1717,390.0
1470,343,347,803.0
1471,1355,1604,520.0
1472,256,514,296.0
1473,1801,182,110.0
1474,222,809,139.0
1475,119,502,2439.0
1476,289,611,3003.0
1477,1576,458,42.0
1478,196,674,522.0
1479,948,3540,197.0
1480,1646,443,30.0
1481,1133,92,153.0
1482,907,117,415.0
1483,713,3187,1060.0
1484,1479,4259,68.0
1485,653,187,801.0
1486,521,860,474.0
1487,1016,436,305.0
1488,1460,3377,538.0
1489,816,1148,315.0
1490,160,1283,1676.0
1491,73,211,1006.0
1492,535,403,362.0
1493,924,3426,135.0
1494,1630,930,151.0
1495,685,286,71.0
1496,847,3042,1724.0
1497,1634,596,217.0
1498,1556,3110,32.0
1499,515,531,371.0
1500,268,297,80.0
1501,668,591,186.0
1502,397,97,305.0
1503,1126,1038,505.0
1504,1349,3851,25.0
1505,399,484,410.0
1506,1679,597,282.0
1507,1473,2614,231.0
1508,239,1432,365.0
1509,67,1309,811.0
1510,786,592,110.0
1511,1204,1250,15.0
1512,699,150,367.0
1513,1016,286,254.0
1514,649,897,192.0
1515,840,337,1935.0
1516,253,142,64.0
1517,792,181,1263.0
1518,677,3491,105.0
1519,1253,372,735.0
1520,730,3976,280.0
1521,819,960,349.0
1522,407,310,843.0
1523,1187,177,165.0
1524,965,182,72.0
1525,874,591,108.0
1526,1004,731,788.0
1527,235,2733,170.0
1528,1417,1895,164.0
1529,40,105,161.0
1530,1726,550,1349.0
1531,381,1361,18.0
1532,578,325,9763.0
1533,1186,429,92.0
1534,335,3137,994.0
1535,122,412,1868.0
1536,4,110,620.0
1537,253,2389,58.0
1538,1388,885,19.0
1539,876,249,62.0
1540,1775,2625,1766.0
1541,812,490,101.0
1542,701,2339,259.0
1543,451,1187,121.0
1544,685,83,84.0
1545,149,1522,18.0
1546,92,1651,36.0
1547,1010,201,85.0
1548,1430,1527,1088.0
1549,850,1003,580.0
1550,1677,1392,562.0
1551,926,2927,5.0
1552,1380,3603,123.0
1553,119,372,3642.0
1554,896,4009,79.0
1555,875,1316,425.0
1556,738,152,376.0
1557,966,2511,1100.0
1558,553,615,426.0
1559,701,2508,45.0
1560,1319,1383,14.0
1561,585,1310,374.0
1562,770,2726,97.0
1563,850,1069,642.0
1564,92,1454,11.0
1565,546,1106,1035.0
1566,1524,3115,357.0
1567,1137,1380,186.0
1568,1722,2895,347.0
1569,1136,4412,661.0
1570,1491,588,111.0
1571,758,2645,8.0
1572,1186,1620,94.0
1573,911,1127,432.0
1574,1310,1704,1240.0
1575,422,929,42.0
1576,831,678,1166.0
1577,1220,351,5.0
1578,1165,1329,8.0
1579,425,801,2850.0
1580,1820,1032,954.0
1581,227,1883,1393.0
1582,1616,3688,388.0
1583,1641,3682,272.0
1584,1201,2947,169.0
1585,289,608,786.0
1586,978,2489,176.0
1587,1320,4346,290.0
1588,1465,316,1497.0
1589,1536,3398,641.0
1590,1154,2530,343.0
1591,1766,977,60.0
1592,1885,824,249.0
1593,1322,340,499.0
1594,1499,3179,116.0
1595,658,2712,485.0
1596,404,505,248.0
1597,303,3065,1000.0
1598,814,3663,305.0
1599,653,282,1139.0
1600,341,2749,1093.0
1601,986,4269,50.0
1602,1291,447,410.0
1603,848,3121,209.0
1604,892,1587,132.0
1605,1641,246,498.0
1606,1803,1478,2911.0
1607,1089,87,757.0
1608,606,3282,22.0
1609,40,126,707.0
1610,580,2938,808.0
1611,1254,3521,191.0
1612,235,1902,321.0
1613,1789,891,815.0
1614,787,2431,6419.0
1615,823,809,188.0
1616,125,590,99.0
1617,972,99,197.0
1618,506,1162,1347.0
1619,964,2034,130.0
1620,231,1890,130.0
1621,1229,2104,1015.0
1622,1412,1924,7.0
1623,1829,1411,200.0
1624,972,1834,207.0
1625,953,1253,237.0
1626,1867,483,165.0
1627,1122,1149,8.0
1628,957,83,280.0
1629,429,1886,461.0
1630,630,610,424.0
1631,400,585,621.0
1632,1506,1917,11.0
1633,1113,344,686.0
1634,297,3036,1040.0
1635,87,1598,97.0
1636,260,88,121.0
1637,1741,879,1089.0
1638,1738,1232,109.0
1639,1864,1469,365.0
1640,85,110,15.0
1641,1839,2243,311.0
1642,17,450,232.0
1643,249,513,234.0
1644,1118,94,17.0
1645,1287,4386,375.0
1646,1390,4096,30.0
1647,890,2494,130.0
1648,260,293,109.0
1649,124,1954,1207.0
1650,467,188,318.0
1651,367,3300,260.0
1652,54,90,822.0
1653,564,3794,655.0
1654,1379,183,61.0
1655,444,3527,303.0
1656,817,227,957.0
1657,1886,2892,93.0
1658,536,1852,87.0
1659,1256,615,135.0
1660,460,804,722.0
1661,149,11,13.0
1662,516,2576,18.0
1663,137,1865,69.0
1664,1575,119,683.0
1665,1252,4127,557.0
1666,622,168,325.0
1667,1045,449,316.0
1668,1785,2628,108.0
1669,238,2754,1231.0
1670,175,50,104.0
1671,1597,1310,657.0
1672,1116,3595,975.0
1673,1081,335,213.0
1674,367,636,55.0
1675,1341,602,43.0
1676,228,2173,78.0
1677,153,2166,478.0
1678,621,433,5069.0
1679,1477,272,20.0
1680,1168,1727,2490.0
1681,355,884,900.0
1682,1237,1688,146.0
1683,1699,4403,257.0
1684,1679,1521,128.0
1685,473,3130,115.0
1686,1260,550,687.0
1687,327,421,50.0
1688,1027,2835,137.0
1689,1017,786,6144.0
1690,268,296,162.0
1691,120,1226,557.0
1692,716,275,1.0
1693,1450,3014,309.0
1694,541,676,163.0
1695,1279,2225,448.0
1696,1207,3457,424.0
1697,569,264,137.0
1698,950,3827,2.0
1699,1214,1686,1975.0
1700,769,2154,134.0
1701,996,2860,112.0
1702,228,187,94.0
1703,1666,3317,181.0
1704,1265,2567,1.0
1705,990,2975,73.0
1706,730,117,49.0
1707,1765,3091,48.0
1708,777,427,152.0
1709,1337,420,668.0
1710,788,2476,59.0
1711,117,1897,44.0
1712,1765,696,58.0
1713,1057,396,1136.0
1714,357,169,1572.0
1715,717,3417,1745.0
1716,1249,1938,608.0
1717,163,1186,324.0
1718,708,117,168.0
1719,941,1520,323.0
1720,484,329,2346.0
1721,230,2670,159.0
1722,1237,344,60.0
1723,1036,50,132.0
1724,865,900,1150.0
1725,126,1394,206.0
1726,11,301,4527.0
1727,1200,1969,193.0
1728,199,1916,1602.0
1729,483,58,179.0
1730,1488,1707,252.0
1731,816,1523,388.0
1732,1246,548,7.0
1733,98,1705,490.0
1734,1170,1765,81.0
1735,441,1698,373.0
1736,112,1060,321.0
1737,1610,899,1084.0
1738,392,3366,200.0
1739,208,2597,976.0
1740,547,280,6550.0
1741,1591,2278,54.0
1742,1744,1068,137.0
1743,834,2795,97.0
1744,1209,4024,280.0
1745,585,2731,957.0
1746,149,1993,15.0
1747,196,970,1181.0
1748,1582,3628,382.0
1749,952,4302,5.0
1750,1264,1336,83.0
1751,1630,1644,365.0
1752,877,917,45.0
1753,191,1520,119.0
1754,112,141,268.0
1755,1688,4327,1.0
1756,224,2674,227.0
1757,1235,1903,88.0
1758,828,796,451.0
1759,597,3863,289.0
1760,390,3360,96.0
1761,1560,1351,577.0
1762,765,111,3121.0
1763,984,107,92.0
1764,1429,2748,75.0
1765,937,545,342.0
1766,1177,1346,27.0
1767,1046,690,106.0
1768,410,858,10.0
1769,948,688,224.0
1770,1706,1855,129.0
1771,232,1645,124.0
1772,1691,416,28.0
1773,535,346,108.0
1774,618,904,41.0
1775,1782,1524,508.0
1776,719,3515,9.0
1777,1393,29,27.0
1778,755,1133,91.0
1779,1424,3647,297.0
1780,1455,523,675.0
1781,1369,82,392.0
1782,865,3912,9358.0
1783,1523,964,103.0
1784,223,345,1285.0
1785,271,369,5.0
1786,640,3931,3.0
1787,692,712,749.0
1788,1509,2450,979.0
1789,1377,32,43.0
1790,1369,2851,155.0
1791,1386,779,523.0
1792,187,1310,1416.0
1793,862,1309,101.0
1794,1342,1910,217.0
1795,1544,397,163.0
1796,302,3016,4061.0
1797,290,677,1285.0
1798,86,1221,673.0
1799,123,1947,398.0
1800,1142,1752,710.0
1801,723,701,1335.0
1802,931,2999,132.0
1803,828,1969,2019.0
1804,66,1297,260.0
1805,465,322,58.0
1806,1090,2464,876.0
1807,1849,2043,2.0
1808,1054,4373,1389.0
1809,160,2254,397.0
1810,829,349,20.0
1811,153,210,843.0
1812,421,198,397.0
1813,686,631,2551.0
1814,1038,329,230.0
1815,896,3232,48.0
1816,1790,1678,188.0
1817,195,1438,48.0
1818,664,1780,270.0
1819,141,1792,551.0
1820,1636,189,3739.0
1821,763,1299,108.0
1822,1891,1795,269.0
1823,935,1630,197.0
1824,461,106,250.0
1825,1561,1680,164.0
1826,70,1116,715.0
1827,1696,1426,78.0
1828,329,499,791.0
1829,573,1009,192.0
1830,1184,1977,105.0
1831,1695,127,302.0
1832,985,650,979.0
1833,576,2004,369.0
1834,890,1949,93.0
1835,1614,4221,1902.0
1836,289,1533,872.0
1837,1676,117,222.0
1838,1593,330,371.0
1839,546,505,960.0
1840,791,2392,689.0
1841,28,183,671.0
1842,962,3224,1431.0
1843,636,1655,887.0
1844,910,4265,47.0
1845,1182,1629,1287.0
1846,1882,182,10.0
1847,1725,2410,858.0
1848,1382,453,294.0
1849,1017,1693,3972.0
1850,202,533,348.0
1851,487,1885,750.0
1852,1184,115,106.0
1853,890,4213,72.0
1854,1676,3790,91.0
1855,267,541,340.0
1856,414,561,926.0
1857,1238,677,705.0
1858,1276,1104,68.0
1859,871,792,170.0
1860,660,221,19.0
1861,1885,1152,147.0
1862,574,2166,234.0
1863,271,2036,4.0
1864,792,413,1724.0
1865,1575,4024,707.0
1866,1562,3405,390.0
1867,1862,2641,656.0
1868,1032,3089,304.0
1869,1404,3440,142.0
1870,1550,3808,187.0
1871,1498,492,144.0
1872,1722,1728,148.0
1873,847,1967,1444.0
1874,332,282,36.0
1875,744,2762,272.0
1876,1499,2578,147.0
1877,811,790,226.0
1878,699,2104,2603.0
1879,528,42,80.0
1880,180,303,620.0
1881,30,714,431.0
1882,560,2866,175.0
1883,586,258,211.0
1884,1179,527,187.0
1885,1645,337,628.0
1886,600,3704,53.0
1887,513,609,58.0
1888,103,324,3398.0
1889,194,476,5440.0
1890,1804,324,1965.0
1891,1348,1800,273.0
1892,978,300,77.0
1893,427,94,125.0
1894,621,2431,600.0
1895,1252,1480,725.0
1896,199,702,1660.0
1897,260,828,71.0
1898,859,928,170.0
1899,354,844,404.0
1900,1854,4008,8.0
1901,1307,1034,314.0
1902,936,32,257.0
1903,1427,486,737.0
1904,1850,1252,906.0
1905,1589,2865,193.0
1906,110,454,24.0
1907,1320,726,147.0
1908,1129,718,371.0
1909,1335,3061,2190.0
1910,400,2221,953.0
1911,1716,1191,118.0
1912,1048,1869,661.0
1913,464,1932,74.0
1914,315,1587,910.0
1915,30,715,389.0
1916,884,4033,450.0
1917,1699,51,230.0
1918,564,1435,913.0
1919,1538,299,1036.0
1920,1187,181,184.0
1921,484,637,395.0
1922,1814,396,219.0
1923,708,91,455.0
1924,368,1159,135.0
1925,586,1321,462.0
1926,1378,3729,773.0
1927,1363,996,227.0
1928,1257,334,236.0
1929,628,168,547.0
1930,915,3914,234.0
1931,212,719,583.0
1932,1088,903,74.0
1933,197,208,33.0
1934,1111,2977,454.0
1935,195,2453,51.0
1936,44,188,240.0
1937,726,703,52.0
1938,660,3956,15.0
1939,1430,1313,263.0
1940,286,977,61.0
1941,754,537,351.0
1942,1737,523,2725.0
1943,1050,1318,13.0
1944,1145,550,35.0
1945,1809,4306,6383.0
1946,1018,127,189.0
1947,1835,3980,119.0
1948,1564,4382,8.0
1949,1855,2122,651.0
1950,210,105,1394.0
1951,85,1285,94.0
1952,1607,2479,27.0
1953,1314,2718,261.0
1954,34,785,569.0
1955,589,982,102.0
1956,1293,1523,79.0
1957,1061,523,865.0
1958,146,241,121.0
1959,740,3672,127.0
1960,402,3403,282.0
1961,844,3420,792.0
1962,1135,829,1043.0
1963,796,58,661.0
1964,1861,308,120.0
1965,1046,1553,202.0
1966,954,1941,59.0
1967,241,2558,159.0
1968,679,544,384.0
1969,1292,731,16734.0
1970,1164,279,316.0
1971,474,3434,224.0
1972,1552,938,1213.0
1973,1067,153,145.0
1974,1668,967,224.0
1975,56,1099,27.0
1976,1185,110,435.0
1977,353,956,101.0
1978,1330,1337,219.0
1979,526,441,286.0
1980,726,1337,93.0
1981,1769,2794,1146.0
1982,709,1823,122.0
1983,93,1662,2697.0
1984,434,1423,513.0
1985,82,1528,281.0
1986,1573,1958,15.0
1987,1030,699,58.0
1988,791,2175,736.0
1989,384,678,100.0
1990,1779,1113,329.0
1991,1737,846,1378.0
1992,655,187,478.0
1993,750,5,151.0
1994,116,189,16.0
1995,1358,2401,196.0
1996,391,185,248.0
1997,1166,345,202.0
1998,1004,3633,1350.0
1999,715,4034,202.0
2000,1502,1978,174.0
2001,1677,3013,180.0
2002,1565,604,293.0
2003,579,1619,713.0
2004,324,3122,50.0
2005,1580,1110,200.0
2006,1315,107,313.0
2007,1288,726,609.0
2008,1468,133,389.0
2009,1205,1797,2596.0
2010,945,1253,185.0
2011,25,402,71.0
2012,586,433,291.0
2013,375,2284,75.0
2014,1543,544,247.0
2015,1191,3704,1.0
2016,1722,2394,238.0
2017,1607,1629,97.0
2018,66,248,187.0
2019,326,217,63.0
2020,1004,3531,601.0
2021,883,1280,6.0
2022,1569,372,570.0
2023,779,71,328.0
2024,1892,531,553.0
2025,1262,250,210.0
2026,556,2681,2581.0
2027,1741,1194,857.0
2028,1428,4318,714.0
2029,529,1524,65.0
2030,1300,205,707.0
2031,1881,2741,284.0
2032,1686,3057,2161.0
2033,719,920,7.0
2034,76,143,48.0
2035,1015,490,588.0
2036,842,445,734.0
2037,1442,1253,133.0
2038,401,55,5423.0
2039,1842,2122,1283.0
2040,1269,4333,6.0
2041,1146,3255,555.0
2042,901,2760,112.0
2043,276,1520,249.0
2044,250,625,62.0
2045,837,1191,618.0
2046,551,1924,16.0
2047,457,745,148.0
2048,1282,3000,449.0
2049,953,664,216.0
2050,1482,637,544.0
2051,59,726,1103.0
2052,1749,3020,908.0
2053,131,859,6766.0
2054,555,523,47.0
2055,1757,824,335.0
2056,1168,262,1062.0
2057,284,349,430.0
2058,1273,545,184.0
2059,822,325,1402.0
2060,573,3003,182.0
2061,1739,4155,652.0
2062,1702,3201,91.0
2063,1436,624,247.0
2064,1602,704,1206.0
2065,1107,21,21.0
2066,491,231,870.0
2067,491,310,1601.0
2068,597,1840,191.0
2069,1191,732,1.0
2070,37,845,58.0
2071,1130,3581,269.0
2072,988,820,3732.0
2073,926,1348,6.0
2074,1248,461,155.0
2075,1345,3308,6.0
2076,259,2015,397.0
2077,129,1895,399.0
2078,1059,1837,153.0
2079,1884,4485,33.0
2080,491,779,2949.0
2081,523,930,421.0
2082,986,1063,84.0
2083,1615,296,140.0
2084,588,2988,46.0
2085,48,998,302.0
2086,238,2746,3817.0
2087,1275,4446,1.0
2088,363,325,2345.0
2089,1887,4371,1782.0
2090,1494,1780,354.0
2091,761,182,171.0
2092,1842,438,252.0
2093,1885,1420,487.0
2094,1308,587,130.0
2095,967,3846,357.0
2096,1444,2055,268.0
2097,1579,263,21.0
2098,256,1234,350.0
2099,1760,2158,120.0
2100,359,1065,937.0
2101,184,320,511.0
2102,1669,3007,4.0
2103,1549,273,560.0
2104,861,240,354.0
2105,939,582,149.0
2106,1544,2729,145.0
2107,1365,1144,271.0
2108,571,523,1513.0
2109,1806,4109,124.0
2110,168,605,422.0
2111,1701,2035,1128.0
2112,1717,1407,1060.0
2113,1219,1091,196.0
2114,1777,177,1038.0
2115,431,438,69.0
2116,89,1626,6.0
2117,1820,1226,1007.0
2118,1089,1524,406.0
2119,1451,346,826.0
2120,1223,217,692.0
2121,1855,1273,677.0
2122,557,3541,839.0
2123,977,2125,371.0
2124,236,1381,412.0
2125,778,4014,150.0
2126,69,1344,1.0
2127,844,599,963.0
2128,1548,771,713.0
2129,1388,1004,30.0
2130,420,2359,196.0
2131,1362,562,337.0
2132,510,976,518.0
2133,661,1698,3.0
2134,532,1978,146.0
2135,104,81,345.0
2136,504,3012,22.0
2137,130,219,65.0
2138,1783,427,54.0
2139,1127,3166,1055.0
2140,1011,276,113.0
2141,1351,3684,3.0
2142,1489,325,514.0
2143,1850,1524,1074.0
2144,1753,613,513.0
2145,1371,1932,397.0
2146,954,345,64.0
2147,112,386,321.0
2148,891,372,293.0
2149,1457,1072,36.0
2150,1526,330,415.0
2151,706,4026,6.0
2152,131,1982,2855.0
2153,542,531,639.0
2154,1053,3497,121.0
2155,1816,81,1004.0
2156,1677,329,243.0
2157,776,1524,1132.0
2158,18,468,174.0
2159,1462,883,422.0
2160,478,592,19.0
2161,1277,99,64.0
2162,184,2414,366.0
2163,979,433,3683.0
2164,722,1907,100.0
2165,640,1777,3.0
2166,537,293,69.0
2167,875,860,631.0
2168,1104,1655,1325.0
2169,105,1533,761.0
2170,954,310,233.0
2171,164,2288,294.0
2172,1802,732,700.0
2173,1003,900,276.0
2174,1065,3377,179.0
2175,809,477,674.0
2176,259,858,432.0
2177,56,496,3.0
2178,1316,3097,802.0
2179,1248,3965,237.0
2180,1758,938,1272.0
2181,1504,959,1.0
2182,1387,1826,399.0
2183,1892,20,911.0
2184,822,235,344.0
2185,1099,371,1109.0
2186,1129,1490,247.0
2187,764,1860,1704.0
2188,1603,3501,477.0
2189,1535,738,67.0
2190,933,687,240.0
2191,1087,2283,202.0
2192,884,2221,841.0
2193,1,67,1332.0
2194,1363,1635,1041.0
2195,529,610,74.0
2196,1631,4240,304.0
2197,823,990,173.0
2198,567,677,540.0
2199,1113,569,1312.0
2200,787,1605,924.0
2201,773,47,3409.0
2202,804,87,212.0
2203,14,371,484.0
2204,1840,3261,444.0
2205,742,515,282.0
2206,71,325,170.0
2207,532,2343,89.0
2208,163,431,326.0
2209,1586,483,746.0
2210,957,186,72.0
2211,313,996,712.0
2212,104,848,417.0
2213,1100,4394,1.0
2214,1856,2176,26.0
2215,1574,2470,238.0
2216,1783,3543,158.0
2217,1473,172,985.0
2218,1305,449,34.0
2219,163,300,468.0
2220,883,408,17.0
2221,1339,1718,246.0
2222,494,727,1415.0
2223,1223,595,381.0
2224,338,636,401.0
2225,1215,2500,360.0
2226,1859,1095,12.0
2227,343,2631,997.0
2228,288,816,183.0
2229,1218,143,205.0
2230,1361,719,3864.0
2231,1008,732,721.0
2232,1059,513,254.0
2233,493,297,737.0
2234,837,349,794.0
2235,652,2159,371.0
2236,1816,452,519.0
2237,1172,1300,410.0
2238,1484,4403,380.0
2239,26,643,15.0
2240,543,2755,340.0
2241,1178,824,244.0
2242,621,2731,826.0
2243,1145,4073,46.0
2244,344,2181,7.0
2245,708,1386,127.0
2246,1348,1143,203.0
2247,895,233,807.0
2248,1445,2750,403.0
2249,385,3354,62.0
2250,1291,437,2346.0
2251,780,4011,662.0
2252,1525,1063,297.0
2253,26,667,7.0
2254,699,419,490.0
2255,763,1170,62.0
2256,997,2756,1483.0
2257,1537,3271,118.0
2258,1855,338,293.0
2259,532,2699,530.0
2260,1745,2858,350.0
2261,365,1437,285.0
2262,203,360,80.0
2263,306,1629,76.0
2264,776,1783,87.0
2265,284,544,483.0
2266,721,755,1140.0
2267,505,67,3184.0
2268,173,905,314.0
2269,1339,1496,205.0
2270,557,3376,314.0
2271,1570,926,492.0
2272,583,1210,234.0
2273,1760,2980,109.0
2274,1302,1159,319.0
2275,1085,2278,1354.0
2276,146,1647,184.0
2277,1071,2034,663.0
2278,376,1010,913.0
2279,348,820,272.0
2280,1793,2658,26.0
2281,911,1380,273.0
2282,1815,1248,259.0
2283,715,444,209.0
2284,882,48,166.0
2285,201,2569,23.0
2286,1499,1619,188.0
2287,713,827,252.0
2288,41,922,180.0
2289,1131,621,274.0
2290,825,1325,241.0
2291,267,893,408.0
2292,1521,906,41.0
2293,489,1522,314.0
2294,545,525,1352.0
2295,25,627,102.0
2296,1795,618,606.0
2297,1664,859,440.0
2298,1140,2008,290.0
2299,1327,299,613.0
2300,895,901,979.0
2301,377,6,106.0
2302,1382,1678,407.0
2303,1758,734,499.0
2304,1712,794,416.0
2305,630,2541,282.0
2306,505,1253,1570.0
2307,667,2413,127.0
2308,1430,344,503.0
2309,1702,2512,53.0
2310,425,371,3588.0
2311,955,2607,164.0
2312,109,1812,5756.0
2313,611,2406,199.0
2314,423,267,246.0
2315,1492,420,256.0
2316,554,1599,302.0
2317,378,1100,1100.0
2318,708,256,181.0
2319,354,1265,2536.0
2320,282,1159,308.0
2321,1849,1123,1.0
2322,1313,3145,42.0
2323,1404,441,101.0
2324,1844,2420,26.0
2325,771,2025,356.0
2326,227,2325,651.0
2327,169,1259,651.0
2328,315,461,835.0
2329,152,1810,215.0
2330,1134,1527,83.0
2331,1719,1123,2912.0
2332,1227,127,118.0
2333,1494,4230,364.0
